page,auto_generated,reason
fr/turnkey-growth-infrastructure-stockholm.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-stockport.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-stockton-on-tees.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-stoke-on-trent.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-strasbourg.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-stuttgart.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-sunderland.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-surat.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-szczecin.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-szkesfehrvr.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-szombathely.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tallinn.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tampa.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tampere.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-taranto.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tbilisi.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tehran.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-terrassa.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-the-hague.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-thousand-oaks.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tianjin.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-timisoara.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tokyo.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-trieste.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-trondheim.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tucson.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-tulsa.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-turin.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-ufa.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-uppsala.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-usti-nad-labem.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-valencia.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-valladolid.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-versailles.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vienna.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vila-nova-de-gaia.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-villeneuve-dascq.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-villeurbanne.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vilnius.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-virginia-beach.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vitoria-gasteiz.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vitry-sur-seine.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vnissieux.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-volgograd.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-voronezh.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-vsters.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wakefield.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-warrington.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-warsaw.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-washington.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-waterford.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-west-valley-city.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wichita.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wiesbaden.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-winston-salem.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-winterthur.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wokingham.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wolfsburg.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wolverhampton.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wroclaw.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wuhan.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-wuppertal.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-xi-an.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-yangon.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-yerevan.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-yokohama.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-zagreb.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-zaporizhzhia.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-zaragoza.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure-zhengzhou.html,yes,legacy-service-pattern-generated
fr/turnkey-growth-infrastructure.html,yes,generated-by-current-build-script
fr/turnkey-it-infrastructure-a-corua.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-aalborg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-aberdeenshire.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-agualva-cacm.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ahmedabad.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-aix-en-provence.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-albuquerque.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-alicante.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-almera.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-amadora.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-amsterdam.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ankara.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-argenteuil.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-asnires-sur-seine.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-atlanta.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-aubervilliers.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-aulnay-sous-bois.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-austin.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-badalona.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-baghdad.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bakersfield.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-baku.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-baltimore.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-barcelona.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-beijing.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-belgrade.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bengaluru.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-berlin.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bialystok.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bielbienne.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bielefeld.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-birmingham.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bologna.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-boston.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-boulogne-billancourt.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bournemouth.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bratislava.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-braunschweig.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bremerhaven.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-brescia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bucharest.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-budapest.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-busan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-bydgoszcz.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-cagliari.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-calderdale.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-cartagena.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-catania.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ceske-budejovice.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-champigny-sur-marne.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-changsha.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-charleroi.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-charlotte.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-chengdu.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-chennai.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-chongqing.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-clermont-ferrand.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-cluj-napoca.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-cologne.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-colorado-springs.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-columbus.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-constanta.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-copenhagen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-coral-springs.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-corpus-christi.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-county-durham.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-courbevoie.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-crdoba.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-czestochowa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-dallas.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-darmstadt.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-debrecen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-delhi.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-denver.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-detroit.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-dhaka.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-diyarbakir.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-dnipro.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-doncaster.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-donetsk.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-dongguan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-dortmund.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-drammen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-dsseldorf.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-duisburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-east-riding.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-edinburgh.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-eindhoven.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-el-paso.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-esbjerg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-eskisehir.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-faisalabad.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-fayetteville.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ferrara.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-florence.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-fort-de-france.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-fort-lauderdale.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-fort-worth.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-foshan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-frankfurt.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-fredrikstad.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-fresno.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-funchal.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-garden-grove.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-gateshead.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-gaziantep.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-gelsenkirchen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-gliwice.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-gothenburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-granada.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-grand-prairie.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-grand-rapids.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-groningen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-gttingen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-guangzhou.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-hangzhou.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-heidelberg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-heilbronn.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-helsingborg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-helsinki.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ho-chi-minh-city.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-hong-kong.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-horsens.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-hradec-kralove.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-huntington-beach.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-hyderabad.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-indianapolis.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ingolstadt.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-innsbruck.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-issy-les-moulineaux.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-istanbul.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ivry-sur-seine.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-jacksonville.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-jakarta.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-jeddah.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-jnkping.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-jyvskyl.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kahramanmaras.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kansas-city.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-karachi.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-karlsruhe.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-katowice.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kazan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kecskemt.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kharkiv.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kingston-upon-hull.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-klagenfurt.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kolding.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kolkata.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-krakow.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-krasnodar.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kristiansand.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-kyiv.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-la-rochelle.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-la-seyne-sur-mer.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-lahore.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-las-palmas.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-las-vegas.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-lausanne.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-leeds.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-leicester.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-levallois-perret.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-leverkusen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-lhospitalet.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-linkping.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-liverpool.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-livorno.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ljubljana.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-london.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-long-beach.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-louisville.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ludwigshafen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-lviv.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-madrid.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-magdeburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-manchester.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-marseille.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-memphis.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-mesa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-messina.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-miami-gardens.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-miami.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-milan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-milton-keynes.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-milwaukee.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-minneapolis.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-minsk.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-mnchengladbach.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-montpellier.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-moreno-valley.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-moscow.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-mstoles.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-mumbai.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-munich.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-nanjing.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-naples.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-nashville.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-neuilly-sur-seine.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-new-taipei-city.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-newborough.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-newcastle.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-nizhny-novgorod.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-noisy-le-grand.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-norrkping.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-north-lanarkshire.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-north-las-vegas.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-north-somerset.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-north-tyneside.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-northampton.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-nottingham.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-nuremberg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-nyregyhza.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-oakland.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-oberhausen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-odesa.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-offenbach.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-oklahoma-city.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-oldenburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-omaha.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-osnabrck.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ostrava.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-overland-park.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-paderborn.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-palermo.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-pamplona.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-pardubice.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-paris.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-pembroke-pines.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-perm.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-perpignan.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-perugia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-peterborough.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-pforzheim.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-philadelphia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-phoenix.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ploiesti.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-port-st-lucie.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-portland.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-portsmouth.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-prague.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-raleigh.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rancho-cucamonga.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-randers.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-ravenna.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rawalpindi.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-recklinghausen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-regensburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-reggio-calabria.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-reggio-emilia.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-renfrewshire.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-reutlingen.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rhondda-cynon-taf.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-richmond-hill.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-riyadh.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rome.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-roskilde.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rostov-on-don.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rotherham.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rotterdam.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rueil-malmaison.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-rzeszow.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saarbrcken.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sabadell.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sacramento.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saint-denis.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saint-maur-des-fosss.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saint-nazaire.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saint-petersburg.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saint-pierre.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-saint-tienne.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-salerno.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-salt-lake-city.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-samara.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-san-antonio.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-san-diego.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-san-francisco.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-san-jose.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sandnes.html,yes,legacy-service-pattern-generated
fr/turnkey-it-infrastructure-sankt-plten.html,yes,legacy-service-pattern-generated
